kraj,rok,płeć,wiek,IndicatorName,wartość
Bangladesh,1982,Female,18,Currently married by age of woman (Number),516287.6
Bangladesh,1982,Female,19,Currently married by age of woman (Number),516287.6
Bangladesh,1982,Female,20,Currently married by age of woman (Number),673835.4
Bangladesh,1982,Female,21,Currently married by age of woman (Number),673835.4
Bangladesh,1982,Female,22,Currently married by age of woman (Number),673835.4
Bangladesh,1982,Female,23,Currently married by age of woman (Number),673835.4
Bangladesh,1982,Female,24,Currently married by age of woman (Number),673835.4
Bangladesh,1982,Female,25,Currently married by age of woman (Number),607482.2
Bangladesh,1982,Female,26,Currently married by age of woman (Number),607482.2
Bangladesh,1982,Female,27,Currently married by age of woman (Number),607482.2
Bangladesh,1982,Female,28,Currently married by age of woman (Number),607482.2
Bangladesh,1982,Female,29,Currently married by age of woman (Number),607482.2
Bangladesh,1982,Female,30,Currently married by age of woman (Number),455220.0
Bangladesh,1982,Female,31,Currently married by age of woman (Number),455220.0
Bangladesh,1982,Female,32,Currently married by age of woman (Number),455220.0
Bangladesh,1982,Female,33,Currently married by age of woman (Number),455220.0
Bangladesh,1982,Female,34,Currently married by age of woman (Number),455220.0
Bangladesh,1982,Female,35,Currently married by age of woman (Number),369506.0
Bangladesh,1982,Female,36,Currently married by age of woman (Number),369506.0
Bangladesh,1982,Female,37,Currently married by age of woman (Number),369506.0
Bangladesh,1982,Female,38,Currently married by age of woman (Number),369506.0
Bangladesh,1982,Female,39,Currently married by age of woman (Number),369506.0
Bangladesh,1982,Female,40,Currently married by age of woman (Number),285793.2
Bangladesh,1982,Female,41,Currently married by age of woman (Number),285793.2
Bangladesh,1982,Female,42,Currently married by age of woman (Number),285793.2
Bangladesh,1982,Female,43,Currently married by age of woman (Number),285793.2
Bangladesh,1982,Female,44,Currently married by age of woman (Number),285793.2
Bangladesh,1982,Female,45,Currently married by age of woman (Number),225887.0
Bangladesh,1982,Female,46,Currently married by age of woman (Number),225887.0
Bangladesh,1982,Female,47,Currently married by age of woman (Number),225887.0
Bangladesh,1982,Female,48,Currently married by age of woman (Number),225887.0
Bangladesh,1982,Female,49,Currently married by age of woman (Number),225887.0
Bangladesh,1983,Female,15,Currently married by age of woman (Number),520068.2
Bangladesh,1983,Female,16,Currently married by age of woman (Number),520068.2
Bangladesh,1983,Female,17,Currently married by age of woman (Number),520068.2
Bangladesh,1983,Female,18,Currently married by age of woman (Number),520068.2
Bangladesh,1983,Female,19,Currently married by age of woman (Number),520068.2
Bangladesh,1983,Female,20,Currently married by age of woman (Number),682026.6
Bangladesh,1983,Female,21,Currently married by age of woman (Number),682026.6
Bangladesh,1983,Female,22,Currently married by age of woman (Number),682026.6
Bangladesh,1983,Female,23,Currently married by age of woman (Number),682026.6
Bangladesh,1983,Female,24,Currently married by age of woman (Number),682026.6
Bangladesh,1983,Female,25,Currently married by age of woman (Number),628926.0
Bangladesh,1983,Female,26,Currently married by age of woman (Number),628926.0
Bangladesh,1983,Female,27,Currently married by age of woman (Number),628926.0
Bangladesh,1983,Female,28,Currently married by age of woman (Number),628926.0
Bangladesh,1983,Female,29,Currently married by age of woman (Number),628926.0
Bangladesh,1983,Female,30,Currently married by age of woman (Number),476509.8
Bangladesh,1983,Female,31,Currently married by age of woman (Number),476509.8
Bangladesh,1983,Female,32,Currently married by age of woman (Number),476509.8
Bangladesh,1983,Female,33,Currently married by age of woman (Number),476509.8
Bangladesh,1983,Female,34,Currently married by age of woman (Number),476509.8
Bangladesh,1983,Female,35,Currently married by age of woman (Number),380609.8
Bangladesh,1983,Female,36,Currently married by age of woman (Number),380609.8
Bangladesh,1983,Female,37,Currently married by age of woman (Number),380609.8
Bangladesh,1983,Female,38,Currently married by age of woman (Number),380609.8
Bangladesh,1983,Female,39,Currently married by age of woman (Number),380609.8
Bangladesh,1983,Female,40,Currently married by age of woman (Number),293365.6
Bangladesh,1983,Female,41,Currently married by age of woman (Number),293365.6
Bangladesh,1983,Female,42,Currently married by age of woman (Number),293365.6
Bangladesh,1983,Female,43,Currently married by age of woman (Number),293365.6
Bangladesh,1983,Female,44,Currently married by age of woman (Number),293365.6
Bangladesh,1983,Female,45,Currently married by age of woman (Number),232721.8
Bangladesh,1983,Female,46,Currently married by age of woman (Number),232721.8
Bangladesh,1983,Female,47,Currently married by age of woman (Number),232721.8
Bangladesh,1983,Female,48,Currently married by age of woman (Number),232721.8
Bangladesh,1983,Female,49,Currently married by age of woman (Number),232721.8
Bangladesh,1984,Female,15,Currently married by age of woman (Number),528021.6
Bangladesh,1984,Female,16,Currently married by age of woman (Number),528021.6
Bangladesh,1984,Female,17,Currently married by age of woman (Number),528021.6
Bangladesh,1984,Female,18,Currently married by age of woman (Number),528021.6
Bangladesh,1984,Female,19,Currently married by age of woman (Number),528021.6
Bangladesh,1984,Female,20,Currently married by age of woman (Number),689392.0
Bangladesh,1984,Female,21,Currently married by age of woman (Number),689392.0
Bangladesh,1984,Female,22,Currently married by age of woman (Number),689392.0
Bangladesh,1984,Female,23,Currently married by age of woman (Number),689392.0
Bangladesh,1984,Female,24,Currently married by age of woman (Number),689392.0
Bangladesh,1984,Female,25,Currently married by age of woman (Number),647323.0
Bangladesh,1984,Female,26,Currently married by age of woman (Number),647323.0
Bangladesh,1984,Female,27,Currently married by age of woman (Number),647323.0
Bangladesh,1984,Female,28,Currently married by age of woman (Number),647323.0
Bangladesh,1984,Female,29,Currently married by age of woman (Number),647323.0
Bangladesh,1984,Female,30,Currently married by age of woman (Number),504187.0
Bangladesh,1984,Female,31,Currently married by age of woman (Number),504187.0
Bangladesh,1984,Female,32,Currently married by age of woman (Number),504187.0
Bangladesh,1984,Female,33,Currently married by age of woman (Number),504187.0
Bangladesh,1984,Female,34,Currently married by age of woman (Number),504187.0
Bangladesh,1984,Female,35,Currently married by age of woman (Number),389097.4
Bangladesh,1984,Female,36,Currently married by age of woman (Number),389097.4
Bangladesh,1984,Female,37,Currently married by age of woman (Number),389097.4
Bangladesh,1984,Female,38,Currently married by age of woman (Number),389097.4
Bangladesh,1984,Female,39,Currently married by age of woman (Number),389097.4
Bangladesh,1984,Female,40,Currently married by age of woman (Number),301659.0
Bangladesh,1984,Female,41,Currently married by age of woman (Number),301659.0
Bangladesh,1984,Female,42,Currently married by age of woman (Number),301659.0
Bangladesh,1984,Female,43,Currently married by age of woman (Number),301659.0
Bangladesh,1984,Female,44,Currently married by age of woman (Number),301659.0
Bangladesh,1984,Female,45,Currently married by age of woman (Number),240019.4
Bangladesh,1984,Female,46,Currently married by age of woman (Number),240019.4
Bangladesh,1984,Female,47,Currently married by age of woman (Number),240019.4
Bangladesh,1984,Female,48,Currently married by age of woman (Number),240019.4
Bangladesh,1984,Female,49,Currently married by age of woman (Number),240019.4
Bangladesh,1985,Female,15,Currently married by age of woman (Number),536962.0
Bangladesh,1985,Female,16,Currently married by age of woman (Number),536962.0
Bangladesh,1985,Female,17,Currently married by age of woman (Number),536962.0
Bangladesh,1985,Female,18,Currently married by age of woman (Number),536962.0
Bangladesh,1985,Female,19,Currently married by age of woman (Number),536962.0
Bangladesh,1985,Female,20,Currently married by age of woman (Number),695956.0
Bangladesh,1985,Female,21,Currently married by age of woman (Number),695956.0
Bangladesh,1985,Female,22,Currently married by age of woman (Number),695956.0
Bangladesh,1985,Female,23,Currently married by age of woman (Number),695956.0
Bangladesh,1985,Female,24,Currently married by age of woman (Number),695956.0
Bangladesh,1985,Female,25,Currently married by age of woman (Number),662630.8
Bangladesh,1985,Female,26,Currently married by age of woman (Number),662630.8
Bangladesh,1985,Female,27,Currently married by age of woman (Number),662630.8
Bangladesh,1985,Female,28,Currently married by age of woman (Number),662630.8
Bangladesh,1985,Female,29,Currently married by age of woman (Number),662630.8
Bangladesh,1985,Female,30,Currently married by age of woman (Number),534373.2
Bangladesh,1985,Female,31,Currently married by age of woman (Number),534373.2
Bangladesh,1985,Female,32,Currently married by age of woman (Number),534373.2
Bangladesh,1985,Female,33,Currently married by age of woman (Number),534373.2
Bangladesh,1985,Female,34,Currently married by age of woman (Number),534373.2
Bangladesh,1985,Female,35,Currently married by age of woman (Number),397705.0
Bangladesh,1985,Female,36,Currently married by age of woman (Number),397705.0
Bangladesh,1985,Female,37,Currently married by age of woman (Number),397705.0
Bangladesh,1985,Female,38,Currently married by age of woman (Number),397705.0
Bangladesh,1985,Female,39,Currently married by age of woman (Number),397705.0
Bangladesh,1985,Female,40,Currently married by age of woman (Number),310827.0
Bangladesh,1985,Female,41,Currently married by age of woman (Number),310827.0
Bangladesh,1985,Female,42,Currently married by age of woman (Number),310827.0
Bangladesh,1985,Female,43,Currently married by age of woman (Number),310827.0
Bangladesh,1985,Female,44,Currently married by age of woman (Number),310827.0
Bangladesh,1985,Female,45,Currently married by age of woman (Number),247287.6
Bangladesh,1985,Female,46,Currently married by age of woman (Number),247287.6
Bangladesh,1985,Female,47,Currently married by age of woman (Number),247287.6
Bangladesh,1985,Female,48,Currently married by age of woman (Number),247287.6
Bangladesh,1985,Female,49,Currently married by age of woman (Number),247287.6
Bangladesh,1986,Female,15,Currently married by age of woman (Number),546537.6
Bangladesh,1986,Female,16,Currently married by age of woman (Number),546537.6
Bangladesh,1986,Female,17,Currently married by age of woman (Number),546537.6
Bangladesh,1986,Female,18,Currently married by age of woman (Number),546537.6
Bangladesh,1986,Female,19,Currently married by age of woman (Number),546537.6
Bangladesh,1986,Female,20,Currently married by age of woman (Number),702260.8
Bangladesh,1986,Female,21,Currently married by age of woman (Number),702260.8
Bangladesh,1986,Female,22,Currently married by age of woman (Number),702260.8
Bangladesh,1986,Female,23,Currently married by age of woman (Number),702260.8
Bangladesh,1986,Female,24,Currently married by age of woman (Number),702260.8
Bangladesh,1986,Female,25,Currently married by age of woman (Number),676044.4
Bangladesh,1986,Female,26,Currently married by age of woman (Number),676044.4
Bangladesh,1986,Female,27,Currently married by age of woman (Number),676044.4
Bangladesh,1986,Female,28,Currently married by age of woman (Number),676044.4
Bangladesh,1986,Female,29,Currently married by age of woman (Number),676044.4
Bangladesh,1986,Female,30,Currently married by age of woman (Number),560772.0
Bangladesh,1986,Female,31,Currently married by age of woman (Number),560772.0
